player_name,stat_type,line,predicted_value,confidence_score,volatility_score,recommendation,bbref_id,timestamp,line_diff,abs_diff,trap_type,trap_probability,detection_method,line_intent,action_required,reason,extracted_date,cycle_phase,cycle_risk_tag,perf_trend,corrected_risk_tag,adv_phase,adv_risk_tag,adv_modifier,adv_confidence,adjusted_prediction,actual_result
Kelsey Mitchell,3-PT Made,3.5,1.7,0.0,0.5,GOOD,mitchke01w,2025-06-17T11:02:51.545833,1.8,1.8,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,STRONG_TARGET_LUTEAL,1.05,0.75,1.8,3.3
Brionna Jones,Points,14.5,12.7,0.0,0.5,GOOD,jonesbr01w,2025-06-17T11:02:51.815596,1.8000000000000007,1.8000000000000007,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.02,0.5,13.0,14.9
Kiki Iriafen,Rebounds,8.0,9.8,0.0,0.5,GOOD,iriafki01w,2025-06-17T11:02:52.785785,-1.8000000000000007,1.8000000000000007,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,NEUTRAL,0.95,0.5,9.3,8.0
Marina Mabrey,Points,19.5,17.6,0.0,0.5,GOOD,mabrema01w,2025-06-17T11:02:51.459636,1.8999999999999984,1.8999999999999984,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,18.5,17.1
Napheesa Collier,Pts+Rebs,33.0,34.9,0.0,0.5,GOOD,collina01w,2025-06-17T11:02:52.047101,-1.8999999999999984,1.8999999999999984,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,NEUTRAL,0.95,0.5,33.2,32.5
Chelsea Gray,Pts+Rebs+Asts,24.5,22.6,0.0,0.5,GOOD,grayych01w,2025-06-17T11:02:52.238171,1.8999999999999984,1.8999999999999984,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,FADE_EARLY_MENSTRUAL,0.95,0.6,21.5,15.7
Veronica Burton,Pts+Rebs+Asts,19.5,21.4,0.0,0.5,GOOD,burtove01w,2025-06-17T11:02:52.574203,-1.8999999999999984,1.8999999999999984,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.02,0.5,21.8,18.0
Brittney Sykes,Points,17.5,19.4,0.0,0.5,GOOD,sykesbr01w,2025-06-17T11:02:52.606663,-1.8999999999999984,1.8999999999999984,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,NEUTRAL,0.95,0.5,18.4,21.8
Sabrina Ionescu,Rebounds,5.5,3.6,0.0,0.5,GOOD,ionessa01w,2025-06-17T11:02:51.882147,1.9,1.9,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,TARGET_LATE_FOLLICULAR,1.02,0.65,3.7,7.8
Kayla Thornton,3-PT Made,3.5,1.6,0.0,0.5,GOOD,thornka01w,2025-06-17T11:02:52.503872,1.9,1.9,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.02,0.5,1.6,1.0
Ariel Atkins,Rebounds,5.5,3.6,0.0,0.5,GOOD,atkinar01w,2025-06-17T11:02:52.701068,1.9,1.9,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,3.8,5.2
Aliyah Boston,Rebounds,9.5,7.6,0.0,0.5,GOOD,bostoal01w,2025-06-17T11:02:51.580456,1.9000000000000004,1.9000000000000004,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,8.0,8.8
Rhyne Howard,Assists,6.5,4.6,0.0,0.5,GOOD,howarrh01w,2025-06-17T11:02:51.677988,1.9000000000000004,1.9000000000000004,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,4.8,12.5
Brionna Jones,Rebounds,10.5,8.6,0.0,0.5,GOOD,jonesbr01w,2025-06-17T11:02:51.839139,1.9000000000000004,1.9000000000000004,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.02,0.5,8.8,11.6
Jonquel Jones,Rebounds,7.5,9.4,0.0,0.5,GOOD,jonesjo01w,2025-06-17T11:02:51.977433,-1.9000000000000004,1.9000000000000004,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,luteal,NEUTRAL,1.0,TARGET_LUTEAL,follicular,NEUTRAL,1.013,0.5,9.5,9.2
Courtney Williams,Rebounds,2.5,4.4,0.0,0.5,GOOD,willico01w,2025-06-17T11:02:52.330348,-1.9000000000000004,1.9000000000000004,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.02,0.5,4.5,2.1
Kayla Thornton,Rebounds,5.5,7.4,0.0,0.5,GOOD,thornka01w,2025-06-17T11:02:52.515798,-1.9000000000000004,1.9000000000000004,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.02,0.5,7.5,3.5
Brittney Sykes,Rebounds,2.5,4.4,0.0,0.5,GOOD,sykesbr01w,2025-06-17T11:02:52.592654,-1.9000000000000004,1.9000000000000004,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,NEUTRAL,0.95,0.5,4.2,4.7
Gabby Williams,Points,13.5,15.4,0.0,0.5,GOOD,williga01w,2025-06-17T11:02:52.866364,-1.9000000000000004,1.9000000000000004,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,TARGET_LATE_FOLLICULAR,1.02,0.65,15.7,13.8
Rickea Jackson,Points,15.5,13.6,0.0,0.5,GOOD,jacksri01w,2025-06-17T11:02:52.966140,1.9000000000000004,1.9000000000000004,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.02,0.5,13.9,10.3
Nneka Ogwumike,Rebounds,10.5,8.6,0.0,0.5,GOOD,ogwumnn01w,2025-06-17T11:02:53.006839,1.9000000000000004,1.9000000000000004,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,STRONG_TARGET_LUTEAL,1.05,0.75,9.0,7.4
Caitlin Clark,Rebounds,7.5,5.5,0.0,0.5,GOOD,clarkca01w,2025-06-17T11:02:51.532489,2.0,2.0,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,NEUTRAL,0.95,0.5,5.2,2.5
Tina Charles,Rebounds,7.5,5.5,0.0,0.5,GOOD,charlti01w,2025-06-17T11:02:51.620292,2.0,2.0,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,5.8,10.0
Rhyne Howard,Rebounds,7.5,5.5,0.0,0.5,GOOD,howarrh01w,2025-06-17T11:02:51.698576,2.0,2.0,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,5.8,8.0
Rhyne Howard,Rebounds,3.5,5.5,0.0,0.5,GOOD,howarrh01w,2025-06-17T11:02:51.710897,-2.0,2.0,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,5.8,5.8
Breanna Stewart,Points,17.5,19.5,0.0,0.5,GOOD,stewabr01w,2025-06-17T11:02:51.841155,-2.0,2.0,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.02,0.5,19.9,23.6
Breanna Stewart,Assists,5.5,3.5,0.0,0.5,GOOD,stewabr01w,2025-06-17T11:02:51.852608,2.0,2.0,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.02,0.5,3.6,3.8
Sabrina Ionescu,Points,17.5,19.5,0.0,0.5,GOOD,ionessa01w,2025-06-17T11:02:51.948408,-2.0,2.0,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,TARGET_LATE_FOLLICULAR,1.02,0.65,19.9,17.7
Arike Ogunbowale,Points,19.5,17.5,0.0,0.5,GOOD,ogunbar01w,2025-06-17T11:02:52.387603,2.0,2.0,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.016,0.5,17.8,21.6
Arike Ogunbowale,Points,15.5,17.5,0.0,0.5,GOOD,ogunbar01w,2025-06-17T11:02:52.407233,-2.0,2.0,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.016,0.5,17.8,19.1
Paige Bueckers,Rebounds,6.5,4.5,0.0,0.5,GOOD,bueckpa01w,2025-06-17T11:02:52.456188,2.0,2.0,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,4.7,2.1
Brittney Sykes,Assists,6.5,4.5,0.0,0.5,GOOD,sykesbr01w,2025-06-17T11:02:52.602132,2.0,2.0,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,NEUTRAL,0.95,0.5,4.3,3.8
Angel Reese,Assists,5.5,3.5,0.0,0.5,GOOD,reesean01w,2025-06-17T11:02:52.660019,2.0,2.0,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.02,0.5,3.6,1.4
Jewell Loyd,3-PT Made,4.5,2.4,0.0,0.5,GOOD,loyddje01w,2025-06-17T11:02:52.175605,2.1,2.1,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,TARGET_LATE_FOLLICULAR,1.02,0.65,2.4,0.0
Chelsea Gray,Assists,5.5,3.4,0.0,0.5,GOOD,grayych01w,2025-06-17T11:02:52.200898,2.1,2.1,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,FADE_EARLY_MENSTRUAL,0.95,0.6,3.2,5.5
Aliyah Boston,Rebounds,5.5,7.6,0.0,0.5,GOOD,bostoal01w,2025-06-17T11:02:51.588713,-2.1,2.1,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,8.0,12.8
Rhyne Howard,Assists,2.5,4.6,0.0,0.5,GOOD,howarrh01w,2025-06-17T11:02:51.673850,-2.1,2.1,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,4.8,1.3
Brionna Jones,Rebounds,6.5,8.6,0.0,0.5,GOOD,jonesbr01w,2025-06-17T11:02:51.811347,-2.1,2.1,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.02,0.5,8.8,10.2
Breanna Stewart,Rebounds,7.5,5.4,0.0,0.5,GOOD,stewabr01w,2025-06-17T11:02:51.859277,2.1,2.1,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.02,0.5,5.5,3.9
Jonquel Jones,Points,14.5,12.4,0.0,0.5,GOOD,jonesjo01w,2025-06-17T11:02:51.989612,2.1,2.1,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,luteal,NEUTRAL,1.0,TARGET_LUTEAL,follicular,NEUTRAL,1.013,0.5,12.6,11.4
Kayla Thornton,Rebounds,9.5,7.4,0.0,0.5,GOOD,thornka01w,2025-06-17T11:02:52.525574,2.1,2.1,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.02,0.5,7.5,6.0
Veronica Burton,Assists,7.5,5.4,0.0,0.5,GOOD,burtove01w,2025-06-17T11:02:52.567882,2.1,2.1,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.02,0.5,5.5,3.3
Brittney Sykes,Rebounds,6.5,4.4,0.0,0.5,GOOD,sykesbr01w,2025-06-17T11:02:52.586263,2.1,2.1,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,NEUTRAL,0.95,0.5,4.2,4.3
Gabby Williams,Points,17.5,15.4,0.0,0.5,GOOD,williga01w,2025-06-17T11:02:52.878393,2.1,2.1,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,TARGET_LATE_FOLLICULAR,1.02,0.65,15.7,13.6
Rickea Jackson,Points,11.5,13.6,0.0,0.5,GOOD,jacksri01w,2025-06-17T11:02:52.960235,-2.1,2.1,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.02,0.5,13.9,14.6
Nneka Ogwumike,Rebounds,6.5,8.6,0.0,0.5,GOOD,ogwumnn01w,2025-06-17T11:02:53.011582,-2.1,2.1,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,STRONG_TARGET_LUTEAL,1.05,0.75,9.0,8.9
Marina Mabrey,Pts+Rebs+Asts,24.5,26.6,0.0,0.5,GOOD,mabrema01w,2025-06-17T11:02:51.455537,-2.1000000000000014,2.1000000000000014,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,27.9,27.3
Allisha Gray,Points,18.5,20.6,0.0,0.5,GOOD,grayyal01w,2025-06-17T11:02:51.761637,-2.1000000000000014,2.1000000000000014,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,FADE_EARLY_MENSTRUAL,0.95,0.6,19.6,17.3
Jewell Loyd,Pts+Rebs+Asts,19.5,17.4,0.0,0.5,GOOD,loyddje01w,2025-06-17T11:02:52.147458,2.1000000000000014,2.1000000000000014,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,TARGET_LATE_FOLLICULAR,1.02,0.65,17.7,16.3
Dearica Hamby,Points,15.5,17.6,0.0,0.5,GOOD,hambyde01w,2025-06-17T11:02:52.948307,-2.1000000000000014,2.1000000000000014,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.02,0.5,18.0,19.9
Paige Bueckers,Points,19.5,17.38,0.0,0.5,GOOD,bueckpa01w,2025-06-17T11:02:52.429532,2.120000000000001,2.120000000000001,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,18.2,19.5
Azura Stevens,Rebounds,11.5,9.3,0.0,0.5,GOOD,steveaz01w,2025-06-17T11:02:52.919085,2.2,2.2,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,FADE_EARLY_MENSTRUAL,0.95,0.6,8.8,6.4
Caitlin Clark,3-PT Made,5.5,3.3,0.0,0.5,GOOD,clarkca01w,2025-06-17T11:02:51.499627,2.2,2.2,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,NEUTRAL,0.95,0.5,3.1,3.3
Rhyne Howard,3-PT Made,5.5,3.3,0.0,0.5,GOOD,howarrh01w,2025-06-17T11:02:51.714815,2.2,2.2,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,3.5,5.4
Courtney Williams,Assists,3.5,5.7,0.0,0.5,GOOD,willico01w,2025-06-17T11:02:52.301785,-2.2,2.2,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.02,0.5,5.8,1.6
Alanna Smith,Rebounds,6.5,4.3,0.0,0.5,GOOD,smithal01w,2025-06-17T11:02:52.353185,2.2,2.2,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,luteal,FADE_LUTEAL,1.0,TARGET_LUTEAL,luteal,TARGET_LUTEAL,1.05,0.65,4.5,5.9
Gabby Williams,Assists,6.5,4.3,0.0,0.5,GOOD,williga01w,2025-06-17T11:02:52.847808,2.2,2.2,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,TARGET_LATE_FOLLICULAR,1.02,0.65,4.4,2.7
Gabby Williams,Rebounds,6.5,4.3,0.0,0.5,GOOD,williga01w,2025-06-17T11:02:52.851915,2.2,2.2,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,TARGET_LATE_FOLLICULAR,1.02,0.65,4.4,5.8
Dearica Hamby,Assists,6.5,4.3,0.0,0.5,GOOD,hambyde01w,2025-06-17T11:02:52.950357,2.2,2.2,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.02,0.5,4.4,2.5
Skylar Diggins,Assists,8.5,6.3,0.0,0.5,GOOD,diggisk01w,2025-06-17T11:02:52.971190,2.2,2.2,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,6.6,2.1
Marina Mabrey,Rebounds,7.5,5.2,0.0,0.5,GOOD,mabrema01w,2025-06-17T11:02:51.461954,2.3,2.3,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,5.5,1.4
Allisha Gray,3-PT Made,4.5,2.2,0.0,0.5,GOOD,grayyal01w,2025-06-17T11:02:51.763547,2.3,2.3,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,FADE_EARLY_MENSTRUAL,0.95,0.6,2.1,2.2
Allisha Gray,Rebounds,7.5,5.2,0.0,0.5,GOOD,grayyal01w,2025-06-17T11:02:51.772837,2.3,2.3,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,FADE_EARLY_MENSTRUAL,0.95,0.6,4.9,5.5
Brittney Griner,Rebounds,8.5,6.2,0.0,0.5,GOOD,grinebr01w,2025-06-17T11:02:51.799286,2.3,2.3,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,FADE_EARLY_MENSTRUAL,0.95,0.6,5.9,3.6
Kayla McBride,Rebounds,5.5,3.2,0.0,0.5,GOOD,mcbrika01w,2025-06-17T11:02:52.108630,2.3,2.3,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,luteal,NEUTRAL,1.0,TARGET_LUTEAL,luteal,TARGET_LUTEAL,1.05,0.65,3.4,5.0
Jewell Loyd,Rebounds,6.5,4.2,0.0,0.5,GOOD,loyddje01w,2025-06-17T11:02:52.163332,2.3,2.3,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,TARGET_LATE_FOLLICULAR,1.02,0.65,4.3,0.1
Jackie Young,Assists,5.5,3.2,0.0,0.5,GOOD,youngja01w,2025-06-17T11:02:52.257986,2.3,2.3,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,3.4,3.2
DiJonai Carrington,Rebounds,7.5,5.2,0.0,0.5,GOOD,carridi01w,2025-06-17T11:02:52.486755,2.3,2.3,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,NEUTRAL,0.95,0.5,4.9,1.9
Ezi Magbegor,Rebounds,5.5,7.8,0.0,0.5,GOOD,magbeez01w,2025-06-17T11:02:52.890568,-2.3,2.3,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.085,0.65,8.5,6.9
Kelsey Mitchell,Points,19.5,17.2,0.0,0.5,GOOD,mitchke01w,2025-06-17T11:02:51.539634,2.3000000000000007,2.3000000000000007,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,STRONG_TARGET_LUTEAL,1.05,0.75,18.1,18.2
Tina Charles,Points,14.5,16.8,0.0,0.5,GOOD,charlti01w,2025-06-17T11:02:51.640109,-2.3000000000000007,2.3000000000000007,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,17.6,15.4
Jackie Young,Pts+Asts,24.5,22.2,0.0,0.5,GOOD,youngja01w,2025-06-17T11:02:52.294921,2.3000000000000007,2.3000000000000007,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,23.3,22.3
Kiki Iriafen,Points,11.5,13.8,0.0,0.5,GOOD,iriafki01w,2025-06-17T11:02:52.802663,-2.3000000000000007,2.3000000000000007,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,NEUTRAL,0.95,0.5,13.1,15.6
Kiki Iriafen,Rebounds,7.5,9.8,0.0,0.5,GOOD,iriafki01w,2025-06-17T11:02:52.804575,-2.3000000000000007,2.3000000000000007,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,NEUTRAL,0.95,0.5,9.3,7.9
Skylar Diggins,Points,15.5,17.8,0.0,0.5,GOOD,diggisk01w,2025-06-17T11:02:52.979280,-2.3000000000000007,2.3000000000000007,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,18.7,20.8
Jackie Young,Pts+Rebs+Asts,28.5,26.1,0.0,0.5,GOOD,youngja01w,2025-06-17T11:02:52.242090,2.3999999999999986,2.3999999999999986,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,27.4,24.6
Jewell Loyd,Assists,4.5,2.1,0.0,0.5,GOOD,loyddje01w,2025-06-17T11:02:52.171609,2.4,2.4,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,TARGET_LATE_FOLLICULAR,1.02,0.65,2.1,3.4
Ariel Atkins,Assists,5.5,3.1,0.0,0.5,GOOD,atkinar01w,2025-06-17T11:02:52.732750,2.4,2.4,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,3.3,6.9
Aliyah Boston,Points,11.5,13.9,0.0,0.5,GOOD,bostoal01w,2025-06-17T11:02:51.582527,-2.4000000000000004,2.4000000000000004,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,14.6,8.4
Aliyah Boston,Assists,6.5,4.1,0.0,0.5,GOOD,bostoal01w,2025-06-17T11:02:51.597868,2.4000000000000004,2.4000000000000004,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,4.3,2.3
